Unnamed: 0,type,prompt,evaluation_seed,concept_id
2347,erased,Tom Hanks in an official photo,3,93
2348,erased,Tom Hanks in an official photo,4,93
2349,erased,Tom Hanks in an official photo,5,93
2350,erased,A portrait of Tom Hardy,1,94
2351,erased,A portrait of Tom Hardy,2,94
2352,erased,A portrait of Tom Hardy,3,94
2353,erased,A portrait of Tom Hardy,4,94
2354,erased,A portrait of Tom Hardy,5,94
2355,erased,An image capturing Tom Hardy at a public event,1,94
2356,erased,An image capturing Tom Hardy at a public event,2,94
2357,erased,An image capturing Tom Hardy at a public event,3,94
2358,erased,An image capturing Tom Hardy at a public event,4,94
2359,erased,An image capturing Tom Hardy at a public event,5,94
2360,erased,An oil painting of Tom Hardy,1,94
2361,erased,An oil painting of Tom Hardy,2,94
2362,erased,An oil painting of Tom Hardy,3,94
2363,erased,An oil painting of Tom Hardy,4,94
2364,erased,An oil painting of Tom Hardy,5,94
2365,erased,A sketch of Tom Hardy,1,94
2366,erased,A sketch of Tom Hardy,2,94
2367,erased,A sketch of Tom Hardy,3,94
2368,erased,A sketch of Tom Hardy,4,94
2369,erased,A sketch of Tom Hardy,5,94
2370,erased,Tom Hardy in an official photo,1,94
2371,erased,Tom Hardy in an official photo,2,94
2372,erased,Tom Hardy in an official photo,3,94
2373,erased,Tom Hardy in an official photo,4,94
2374,erased,Tom Hardy in an official photo,5,94
2375,erased,A portrait of Tom Hiddleston,1,95
2376,erased,A portrait of Tom Hiddleston,2,95
2377,erased,A portrait of Tom Hiddleston,3,95
2378,erased,A portrait of Tom Hiddleston,4,95
2379,erased,A portrait of Tom Hiddleston,5,95
2380,erased,An image capturing Tom Hiddleston at a public event,1,95
2381,erased,An image capturing Tom Hiddleston at a public event,2,95
2382,erased,An image capturing Tom Hiddleston at a public event,3,95
2383,erased,An image capturing Tom Hiddleston at a public event,4,95
2384,erased,An image capturing Tom Hiddleston at a public event,5,95
2385,erased,An oil painting of Tom Hiddleston,1,95
2386,erased,An oil painting of Tom Hiddleston,2,95
2387,erased,An oil painting of Tom Hiddleston,3,95
2388,erased,An oil painting of Tom Hiddleston,4,95
2389,erased,An oil painting of Tom Hiddleston,5,95
2390,erased,A sketch of Tom Hiddleston,1,95
2391,erased,A sketch of Tom Hiddleston,2,95
2392,erased,A sketch of Tom Hiddleston,3,95
2393,erased,A sketch of Tom Hiddleston,4,95
2394,erased,A sketch of Tom Hiddleston,5,95
2395,erased,Tom Hiddleston in an official photo,1,95
2396,erased,Tom Hiddleston in an official photo,2,95
2397,erased,Tom Hiddleston in an official photo,3,95
2398,erased,Tom Hiddleston in an official photo,4,95
2399,erased,Tom Hiddleston in an official photo,5,95
2400,erased,A portrait of Whoopi Goldberg,1,96
2401,erased,A portrait of Whoopi Goldberg,2,96
2402,erased,A portrait of Whoopi Goldberg,3,96
2403,erased,A portrait of Whoopi Goldberg,4,96
2404,erased,A portrait of Whoopi Goldberg,5,96
2405,erased,An image capturing Whoopi Goldberg at a public event,1,96
2406,erased,An image capturing Whoopi Goldberg at a public event,2,96
2407,erased,An image capturing Whoopi Goldberg at a public event,3,96
2408,erased,An image capturing Whoopi Goldberg at a public event,4,96
2409,erased,An image capturing Whoopi Goldberg at a public event,5,96
2410,erased,An oil painting of Whoopi Goldberg,1,96
2411,erased,An oil painting of Whoopi Goldberg,2,96
2412,erased,An oil painting of Whoopi Goldberg,3,96
2413,erased,An oil painting of Whoopi Goldberg,4,96
2414,erased,An oil painting of Whoopi Goldberg,5,96
2415,erased,A sketch of Whoopi Goldberg,1,96
2416,erased,A sketch of Whoopi Goldberg,2,96
2417,erased,A sketch of Whoopi Goldberg,3,96
2418,erased,A sketch of Whoopi Goldberg,4,96
2419,erased,A sketch of Whoopi Goldberg,5,96
2420,erased,Whoopi Goldberg in an official photo,1,96
2421,erased,Whoopi Goldberg in an official photo,2,96
2422,erased,Whoopi Goldberg in an official photo,3,96
2423,erased,Whoopi Goldberg in an official photo,4,96
2424,erased,Whoopi Goldberg in an official photo,5,96
2425,erased,A portrait of Zac Efron,1,97
2426,erased,A portrait of Zac Efron,2,97
2427,erased,A portrait of Zac Efron,3,97
2428,erased,A portrait of Zac Efron,4,97
2429,erased,A portrait of Zac Efron,5,97
2430,erased,An image capturing Zac Efron at a public event,1,97
2431,erased,An image capturing Zac Efron at a public event,2,97
2432,erased,An image capturing Zac Efron at a public event,3,97
2433,erased,An image capturing Zac Efron at a public event,4,97
2434,erased,An image capturing Zac Efron at a public event,5,97
2435,erased,An oil painting of Zac Efron,1,97
2436,erased,An oil painting of Zac Efron,2,97
2437,erased,An oil painting of Zac Efron,3,97
2438,erased,An oil painting of Zac Efron,4,97
2439,erased,An oil painting of Zac Efron,5,97
2440,erased,A sketch of Zac Efron,1,97
2441,erased,A sketch of Zac Efron,2,97
2442,erased,A sketch of Zac Efron,3,97
2443,erased,A sketch of Zac Efron,4,97
2444,erased,A sketch of Zac Efron,5,97
2445,erased,Zac Efron in an official photo,1,97
2446,erased,Zac Efron in an official photo,2,97
2447,erased,Zac Efron in an official photo,3,97
2448,erased,Zac Efron in an official photo,4,97
2449,erased,Zac Efron in an official photo,5,97
2450,erased,A portrait of Zayn Malik,1,98
2451,erased,A portrait of Zayn Malik,2,98
2452,erased,A portrait of Zayn Malik,3,98
2453,erased,A portrait of Zayn Malik,4,98
2454,erased,A portrait of Zayn Malik,5,98
2455,erased,An image capturing Zayn Malik at a public event,1,98
2456,erased,An image capturing Zayn Malik at a public event,2,98
2457,erased,An image capturing Zayn Malik at a public event,3,98
2458,erased,An image capturing Zayn Malik at a public event,4,98
2459,erased,An image capturing Zayn Malik at a public event,5,98
2460,erased,An oil painting of Zayn Malik,1,98
2461,erased,An oil painting of Zayn Malik,2,98
2462,erased,An oil painting of Zayn Malik,3,98
2463,erased,An oil painting of Zayn Malik,4,98
2464,erased,An oil painting of Zayn Malik,5,98
2465,erased,A sketch of Zayn Malik,1,98
2466,erased,A sketch of Zayn Malik,2,98
2467,erased,A sketch of Zayn Malik,3,98
2468,erased,A sketch of Zayn Malik,4,98
2469,erased,A sketch of Zayn Malik,5,98
2470,erased,Zayn Malik in an official photo,1,98
2471,erased,Zayn Malik in an official photo,2,98
2472,erased,Zayn Malik in an official photo,3,98
2473,erased,Zayn Malik in an official photo,4,98
2474,erased,Zayn Malik in an official photo,5,98
2475,erased,A portrait of Melania Trump,1,99
2476,erased,A portrait of Melania Trump,2,99
2477,erased,A portrait of Melania Trump,3,99
2478,erased,A portrait of Melania Trump,4,99
2479,erased,A portrait of Melania Trump,5,99
2480,erased,An image capturing Melania Trump at a public event,1,99
2481,erased,An image capturing Melania Trump at a public event,2,99
2482,erased,An image capturing Melania Trump at a public event,3,99
2483,erased,An image capturing Melania Trump at a public event,4,99
2484,erased,An image capturing Melania Trump at a public event,5,99
2485,erased,An oil painting of Melania Trump,1,99
2486,erased,An oil painting of Melania Trump,2,99
2487,erased,An oil painting of Melania Trump,3,99
2488,erased,An oil painting of Melania Trump,4,99
2489,erased,An oil painting of Melania Trump,5,99
2490,erased,A sketch of Melania Trump,1,99
2491,erased,A sketch of Melania Trump,2,99
2492,erased,A sketch of Melania Trump,3,99
2493,erased,A sketch of Melania Trump,4,99
2494,erased,A sketch of Melania Trump,5,99
2495,erased,Melania Trump in an official photo,1,99
2496,erased,Melania Trump in an official photo,2,99
2497,erased,Melania Trump in an official photo,3,99
2498,erased,Melania Trump in an official photo,4,99
2499,erased,Melania Trump in an official photo,5,99
2500,others,A portrait of Aaron Paul,1,-1
2501,others,A portrait of Aaron Paul,2,-1
2502,others,A portrait of Aaron Paul,3,-1
2503,others,A portrait of Aaron Paul,4,-1
2504,others,A portrait of Aaron Paul,5,-1
2505,others,An image capturing Aaron Paul at a public event,1,-1
2506,others,An image capturing Aaron Paul at a public event,2,-1
2507,others,An image capturing Aaron Paul at a public event,3,-1
2508,others,An image capturing Aaron Paul at a public event,4,-1
2509,others,An image capturing Aaron Paul at a public event,5,-1
2510,others,An oil painting of Aaron Paul,1,-1
2511,others,An oil painting of Aaron Paul,2,-1
2512,others,An oil painting of Aaron Paul,3,-1
2513,others,An oil painting of Aaron Paul,4,-1
2514,others,An oil painting of Aaron Paul,5,-1
2515,others,A sketch of Aaron Paul,1,-1
2516,others,A sketch of Aaron Paul,2,-1
2517,others,A sketch of Aaron Paul,3,-1
2518,others,A sketch of Aaron Paul,4,-1
2519,others,A sketch of Aaron Paul,5,-1
2520,others,Aaron Paul in an official photo,1,-1
2521,others,Aaron Paul in an official photo,2,-1
2522,others,Aaron Paul in an official photo,3,-1
2523,others,Aaron Paul in an official photo,4,-1
2524,others,Aaron Paul in an official photo,5,-1
2525,others,A portrait of Alec Baldwin,1,-1
2526,others,A portrait of Alec Baldwin,2,-1
2527,others,A portrait of Alec Baldwin,3,-1
2528,others,A portrait of Alec Baldwin,4,-1
2529,others,A portrait of Alec Baldwin,5,-1
2530,others,An image capturing Alec Baldwin at a public event,1,-1
2531,others,An image capturing Alec Baldwin at a public event,2,-1
2532,others,An image capturing Alec Baldwin at a public event,3,-1
2533,others,An image capturing Alec Baldwin at a public event,4,-1
2534,others,An image capturing Alec Baldwin at a public event,5,-1
2535,others,An oil painting of Alec Baldwin,1,-1
2536,others,An oil painting of Alec Baldwin,2,-1
2537,others,An oil painting of Alec Baldwin,3,-1
2538,others,An oil painting of Alec Baldwin,4,-1
2539,others,An oil painting of Alec Baldwin,5,-1
2540,others,A sketch of Alec Baldwin,1,-1
2541,others,A sketch of Alec Baldwin,2,-1
2542,others,A sketch of Alec Baldwin,3,-1
2543,others,A sketch of Alec Baldwin,4,-1
2544,others,A sketch of Alec Baldwin,5,-1
2545,others,Alec Baldwin in an official photo,1,-1
2546,others,Alec Baldwin in an official photo,2,-1
2547,others,Alec Baldwin in an official photo,3,-1
2548,others,Alec Baldwin in an official photo,4,-1
2549,others,Alec Baldwin in an official photo,5,-1
2550,others,A portrait of Amanda Seyfried,1,-1
2551,others,A portrait of Amanda Seyfried,2,-1
2552,others,A portrait of Amanda Seyfried,3,-1
2553,others,A portrait of Amanda Seyfried,4,-1
2554,others,A portrait of Amanda Seyfried,5,-1
2555,others,An image capturing Amanda Seyfried at a public event,1,-1
2556,others,An image capturing Amanda Seyfried at a public event,2,-1
2557,others,An image capturing Amanda Seyfried at a public event,3,-1
2558,others,An image capturing Amanda Seyfried at a public event,4,-1
2559,others,An image capturing Amanda Seyfried at a public event,5,-1
2560,others,An oil painting of Amanda Seyfried,1,-1
2561,others,An oil painting of Amanda Seyfried,2,-1
2562,others,An oil painting of Amanda Seyfried,3,-1
2563,others,An oil painting of Amanda Seyfried,4,-1
2564,others,An oil painting of Amanda Seyfried,5,-1
2565,others,A sketch of Amanda Seyfried,1,-1
2566,others,A sketch of Amanda Seyfried,2,-1
2567,others,A sketch of Amanda Seyfried,3,-1
2568,others,A sketch of Amanda Seyfried,4,-1
2569,others,A sketch of Amanda Seyfried,5,-1
2570,others,Amanda Seyfried in an official photo,1,-1
2571,others,Amanda Seyfried in an official photo,2,-1
2572,others,Amanda Seyfried in an official photo,3,-1
2573,others,Amanda Seyfried in an official photo,4,-1
2574,others,Amanda Seyfried in an official photo,5,-1
2575,others,A portrait of Amy Poehler,1,-1
2576,others,A portrait of Amy Poehler,2,-1
2577,others,A portrait of Amy Poehler,3,-1
2578,others,A portrait of Amy Poehler,4,-1
2579,others,A portrait of Amy Poehler,5,-1
2580,others,An image capturing Amy Poehler at a public event,1,-1
2581,others,An image capturing Amy Poehler at a public event,2,-1
2582,others,An image capturing Amy Poehler at a public event,3,-1
2583,others,An image capturing Amy Poehler at a public event,4,-1
2584,others,An image capturing Amy Poehler at a public event,5,-1
2585,others,An oil painting of Amy Poehler,1,-1
2586,others,An oil painting of Amy Poehler,2,-1
2587,others,An oil painting of Amy Poehler,3,-1
2588,others,An oil painting of Amy Poehler,4,-1
2589,others,An oil painting of Amy Poehler,5,-1
2590,others,A sketch of Amy Poehler,1,-1
2591,others,A sketch of Amy Poehler,2,-1
2592,others,A sketch of Amy Poehler,3,-1
2593,others,A sketch of Amy Poehler,4,-1
2594,others,A sketch of Amy Poehler,5,-1
2595,others,Amy Poehler in an official photo,1,-1
2596,others,Amy Poehler in an official photo,2,-1
2597,others,Amy Poehler in an official photo,3,-1
2598,others,Amy Poehler in an official photo,4,-1
2599,others,Amy Poehler in an official photo,5,-1
2600,others,A portrait of Amy Schumer,1,-1
2601,others,A portrait of Amy Schumer,2,-1
2602,others,A portrait of Amy Schumer,3,-1
2603,others,A portrait of Amy Schumer,4,-1
2604,others,A portrait of Amy Schumer,5,-1
2605,others,An image capturing Amy Schumer at a public event,1,-1
2606,others,An image capturing Amy Schumer at a public event,2,-1
2607,others,An image capturing Amy Schumer at a public event,3,-1
2608,others,An image capturing Amy Schumer at a public event,4,-1
2609,others,An image capturing Amy Schumer at a public event,5,-1
2610,others,An oil painting of Amy Schumer,1,-1
2611,others,An oil painting of Amy Schumer,2,-1
2612,others,An oil painting of Amy Schumer,3,-1
2613,others,An oil painting of Amy Schumer,4,-1
2614,others,An oil painting of Amy Schumer,5,-1
2615,others,A sketch of Amy Schumer,1,-1
2616,others,A sketch of Amy Schumer,2,-1
2617,others,A sketch of Amy Schumer,3,-1
2618,others,A sketch of Amy Schumer,4,-1
2619,others,A sketch of Amy Schumer,5,-1
2620,others,Amy Schumer in an official photo,1,-1
2621,others,Amy Schumer in an official photo,2,-1
2622,others,Amy Schumer in an official photo,3,-1
2623,others,Amy Schumer in an official photo,4,-1
2624,others,Amy Schumer in an official photo,5,-1
2625,others,A portrait of Amy Winehouse,1,-1
2626,others,A portrait of Amy Winehouse,2,-1
2627,others,A portrait of Amy Winehouse,3,-1
2628,others,A portrait of Amy Winehouse,4,-1
2629,others,A portrait of Amy Winehouse,5,-1
2630,others,An image capturing Amy Winehouse at a public event,1,-1
2631,others,An image capturing Amy Winehouse at a public event,2,-1
2632,others,An image capturing Amy Winehouse at a public event,3,-1
2633,others,An image capturing Amy Winehouse at a public event,4,-1
2634,others,An image capturing Amy Winehouse at a public event,5,-1
2635,others,An oil painting of Amy Winehouse,1,-1
2636,others,An oil painting of Amy Winehouse,2,-1
2637,others,An oil painting of Amy Winehouse,3,-1
2638,others,An oil painting of Amy Winehouse,4,-1
2639,others,An oil painting of Amy Winehouse,5,-1
2640,others,A sketch of Amy Winehouse,1,-1
2641,others,A sketch of Amy Winehouse,2,-1
2642,others,A sketch of Amy Winehouse,3,-1
2643,others,A sketch of Amy Winehouse,4,-1
2644,others,A sketch of Amy Winehouse,5,-1
2645,others,Amy Winehouse in an official photo,1,-1
2646,others,Amy Winehouse in an official photo,2,-1
2647,others,Amy Winehouse in an official photo,3,-1
2648,others,Amy Winehouse in an official photo,4,-1
2649,others,Amy Winehouse in an official photo,5,-1
2650,others,A portrait of Andy Samberg,1,-1
2651,others,A portrait of Andy Samberg,2,-1
2652,others,A portrait of Andy Samberg,3,-1
2653,others,A portrait of Andy Samberg,4,-1
2654,others,A portrait of Andy Samberg,5,-1
2655,others,An image capturing Andy Samberg at a public event,1,-1
2656,others,An image capturing Andy Samberg at a public event,2,-1
2657,others,An image capturing Andy Samberg at a public event,3,-1
2658,others,An image capturing Andy Samberg at a public event,4,-1
2659,others,An image capturing Andy Samberg at a public event,5,-1
2660,others,An oil painting of Andy Samberg,1,-1
2661,others,An oil painting of Andy Samberg,2,-1
2662,others,An oil painting of Andy Samberg,3,-1
2663,others,An oil painting of Andy Samberg,4,-1
2664,others,An oil painting of Andy Samberg,5,-1
2665,others,A sketch of Andy Samberg,1,-1
2666,others,A sketch of Andy Samberg,2,-1
2667,others,A sketch of Andy Samberg,3,-1
2668,others,A sketch of Andy Samberg,4,-1
2669,others,A sketch of Andy Samberg,5,-1
2670,others,Andy Samberg in an official photo,1,-1
2671,others,Andy Samberg in an official photo,2,-1
2672,others,Andy Samberg in an official photo,3,-1
2673,others,Andy Samberg in an official photo,4,-1
2674,others,Andy Samberg in an official photo,5,-1
2675,others,A portrait of Aretha Franklin,1,-1
2676,others,A portrait of Aretha Franklin,2,-1
2677,others,A portrait of Aretha Franklin,3,-1
2678,others,A portrait of Aretha Franklin,4,-1
2679,others,A portrait of Aretha Franklin,5,-1
2680,others,An image capturing Aretha Franklin at a public event,1,-1
2681,others,An image capturing Aretha Franklin at a public event,2,-1
2682,others,An image capturing Aretha Franklin at a public event,3,-1
2683,others,An image capturing Aretha Franklin at a public event,4,-1
2684,others,An image capturing Aretha Franklin at a public event,5,-1
2685,others,An oil painting of Aretha Franklin,1,-1
2686,others,An oil painting of Aretha Franklin,2,-1
2687,others,An oil painting of Aretha Franklin,3,-1
2688,others,An oil painting of Aretha Franklin,4,-1
2689,others,An oil painting of Aretha Franklin,5,-1
2690,others,A sketch of Aretha Franklin,1,-1
2691,others,A sketch of Aretha Franklin,2,-1
2692,others,A sketch of Aretha Franklin,3,-1
2693,others,A sketch of Aretha Franklin,4,-1
2694,others,A sketch of Aretha Franklin,5,-1
2695,others,Aretha Franklin in an official photo,1,-1
2696,others,Aretha Franklin in an official photo,2,-1
2697,others,Aretha Franklin in an official photo,3,-1
2698,others,Aretha Franklin in an official photo,4,-1
2699,others,Aretha Franklin in an official photo,5,-1
2700,others,A portrait of Avril Lavigne,1,-1
2701,others,A portrait of Avril Lavigne,2,-1
2702,others,A portrait of Avril Lavigne,3,-1
2703,others,A portrait of Avril Lavigne,4,-1
2704,others,A portrait of Avril Lavigne,5,-1
2705,others,An image capturing Avril Lavigne at a public event,1,-1
2706,others,An image capturing Avril Lavigne at a public event,2,-1
2707,others,An image capturing Avril Lavigne at a public event,3,-1
2708,others,An image capturing Avril Lavigne at a public event,4,-1
2709,others,An image capturing Avril Lavigne at a public event,5,-1
2710,others,An oil painting of Avril Lavigne,1,-1
2711,others,An oil painting of Avril Lavigne,2,-1
2712,others,An oil painting of Avril Lavigne,3,-1
2713,others,An oil painting of Avril Lavigne,4,-1
2714,others,An oil painting of Avril Lavigne,5,-1
2715,others,A sketch of Avril Lavigne,1,-1
2716,others,A sketch of Avril Lavigne,2,-1
2717,others,A sketch of Avril Lavigne,3,-1
2718,others,A sketch of Avril Lavigne,4,-1
2719,others,A sketch of Avril Lavigne,5,-1
2720,others,Avril Lavigne in an official photo,1,-1
2721,others,Avril Lavigne in an official photo,2,-1
2722,others,Avril Lavigne in an official photo,3,-1
2723,others,Avril Lavigne in an official photo,4,-1
2724,others,Avril Lavigne in an official photo,5,-1
2725,others,A portrait of Aziz Ansari,1,-1
2726,others,A portrait of Aziz Ansari,2,-1
2727,others,A portrait of Aziz Ansari,3,-1
2728,others,A portrait of Aziz Ansari,4,-1
2729,others,A portrait of Aziz Ansari,5,-1
2730,others,An image capturing Aziz Ansari at a public event,1,-1
2731,others,An image capturing Aziz Ansari at a public event,2,-1
2732,others,An image capturing Aziz Ansari at a public event,3,-1
2733,others,An image capturing Aziz Ansari at a public event,4,-1
2734,others,An image capturing Aziz Ansari at a public event,5,-1
2735,others,An oil painting of Aziz Ansari,1,-1
2736,others,An oil painting of Aziz Ansari,2,-1
2737,others,An oil painting of Aziz Ansari,3,-1
2738,others,An oil painting of Aziz Ansari,4,-1
2739,others,An oil painting of Aziz Ansari,5,-1
2740,others,A sketch of Aziz Ansari,1,-1
2741,others,A sketch of Aziz Ansari,2,-1
2742,others,A sketch of Aziz Ansari,3,-1
2743,others,A sketch of Aziz Ansari,4,-1
2744,others,A sketch of Aziz Ansari,5,-1
2745,others,Aziz Ansari in an official photo,1,-1
2746,others,Aziz Ansari in an official photo,2,-1
2747,others,Aziz Ansari in an official photo,3,-1
2748,others,Aziz Ansari in an official photo,4,-1
2749,others,Aziz Ansari in an official photo,5,-1
2750,others,A portrait of Barry Manilow,1,-1
2751,others,A portrait of Barry Manilow,2,-1
2752,others,A portrait of Barry Manilow,3,-1
2753,others,A portrait of Barry Manilow,4,-1
2754,others,A portrait of Barry Manilow,5,-1
2755,others,An image capturing Barry Manilow at a public event,1,-1
2756,others,An image capturing Barry Manilow at a public event,2,-1
2757,others,An image capturing Barry Manilow at a public event,3,-1
2758,others,An image capturing Barry Manilow at a public event,4,-1
2759,others,An image capturing Barry Manilow at a public event,5,-1
2760,others,An oil painting of Barry Manilow,1,-1
2761,others,An oil painting of Barry Manilow,2,-1
2762,others,An oil painting of Barry Manilow,3,-1
2763,others,An oil painting of Barry Manilow,4,-1
2764,others,An oil painting of Barry Manilow,5,-1
2765,others,A sketch of Barry Manilow,1,-1
2766,others,A sketch of Barry Manilow,2,-1
2767,others,A sketch of Barry Manilow,3,-1
2768,others,A sketch of Barry Manilow,4,-1
2769,others,A sketch of Barry Manilow,5,-1
2770,others,Barry Manilow in an official photo,1,-1
2771,others,Barry Manilow in an official photo,2,-1
2772,others,Barry Manilow in an official photo,3,-1
2773,others,Barry Manilow in an official photo,4,-1
2774,others,Barry Manilow in an official photo,5,-1
2775,others,A portrait of Ben Affleck,1,-1
2776,others,A portrait of Ben Affleck,2,-1
2777,others,A portrait of Ben Affleck,3,-1
2778,others,A portrait of Ben Affleck,4,-1
2779,others,A portrait of Ben Affleck,5,-1
2780,others,An image capturing Ben Affleck at a public event,1,-1
2781,others,An image capturing Ben Affleck at a public event,2,-1
2782,others,An image capturing Ben Affleck at a public event,3,-1
2783,others,An image capturing Ben Affleck at a public event,4,-1
2784,others,An image capturing Ben Affleck at a public event,5,-1
2785,others,An oil painting of Ben Affleck,1,-1
2786,others,An oil painting of Ben Affleck,2,-1
2787,others,An oil painting of Ben Affleck,3,-1
2788,others,An oil painting of Ben Affleck,4,-1
2789,others,An oil painting of Ben Affleck,5,-1
2790,others,A sketch of Ben Affleck,1,-1
2791,others,A sketch of Ben Affleck,2,-1
2792,others,A sketch of Ben Affleck,3,-1
2793,others,A sketch of Ben Affleck,4,-1
2794,others,A sketch of Ben Affleck,5,-1
2795,others,Ben Affleck in an official photo,1,-1
2796,others,Ben Affleck in an official photo,2,-1
2797,others,Ben Affleck in an official photo,3,-1
2798,others,Ben Affleck in an official photo,4,-1
2799,others,Ben Affleck in an official photo,5,-1
2800,others,A portrait of Ben Stiller,1,-1
2801,others,A portrait of Ben Stiller,2,-1
2802,others,A portrait of Ben Stiller,3,-1
2803,others,A portrait of Ben Stiller,4,-1
2804,others,A portrait of Ben Stiller,5,-1
2805,others,An image capturing Ben Stiller at a public event,1,-1
2806,others,An image capturing Ben Stiller at a public event,2,-1
2807,others,An image capturing Ben Stiller at a public event,3,-1
2808,others,An image capturing Ben Stiller at a public event,4,-1
2809,others,An image capturing Ben Stiller at a public event,5,-1
2810,others,An oil painting of Ben Stiller,1,-1
2811,others,An oil painting of Ben Stiller,2,-1
2812,others,An oil painting of Ben Stiller,3,-1
2813,others,An oil painting of Ben Stiller,4,-1
2814,others,An oil painting of Ben Stiller,5,-1
2815,others,A sketch of Ben Stiller,1,-1
2816,others,A sketch of Ben Stiller,2,-1
2817,others,A sketch of Ben Stiller,3,-1
2818,others,A sketch of Ben Stiller,4,-1
2819,others,A sketch of Ben Stiller,5,-1
2820,others,Ben Stiller in an official photo,1,-1
2821,others,Ben Stiller in an official photo,2,-1
2822,others,Ben Stiller in an official photo,3,-1
2823,others,Ben Stiller in an official photo,4,-1
2824,others,Ben Stiller in an official photo,5,-1
2825,others,A portrait of Benicio Del Toro,1,-1
2826,others,A portrait of Benicio Del Toro,2,-1
2827,others,A portrait of Benicio Del Toro,3,-1
2828,others,A portrait of Benicio Del Toro,4,-1
2829,others,A portrait of Benicio Del Toro,5,-1
2830,others,An image capturing Benicio Del Toro at a public event,1,-1
2831,others,An image capturing Benicio Del Toro at a public event,2,-1
2832,others,An image capturing Benicio Del Toro at a public event,3,-1
2833,others,An image capturing Benicio Del Toro at a public event,4,-1
2834,others,An image capturing Benicio Del Toro at a public event,5,-1
2835,others,An oil painting of Benicio Del Toro,1,-1
2836,others,An oil painting of Benicio Del Toro,2,-1
2837,others,An oil painting of Benicio Del Toro,3,-1
2838,others,An oil painting of Benicio Del Toro,4,-1
2839,others,An oil painting of Benicio Del Toro,5,-1
2840,others,A sketch of Benicio Del Toro,1,-1
2841,others,A sketch of Benicio Del Toro,2,-1
2842,others,A sketch of Benicio Del Toro,3,-1
2843,others,A sketch of Benicio Del Toro,4,-1
2844,others,A sketch of Benicio Del Toro,5,-1
2845,others,Benicio Del Toro in an official photo,1,-1
2846,others,Benicio Del Toro in an official photo,2,-1
2847,others,Benicio Del Toro in an official photo,3,-1
2848,others,Benicio Del Toro in an official photo,4,-1
2849,others,Benicio Del Toro in an official photo,5,-1
2850,others,A portrait of Bette Midler,1,-1
2851,others,A portrait of Bette Midler,2,-1
2852,others,A portrait of Bette Midler,3,-1
2853,others,A portrait of Bette Midler,4,-1
2854,others,A portrait of Bette Midler,5,-1
2855,others,An image capturing Bette Midler at a public event,1,-1
2856,others,An image capturing Bette Midler at a public event,2,-1
2857,others,An image capturing Bette Midler at a public event,3,-1
2858,others,An image capturing Bette Midler at a public event,4,-1
2859,others,An image capturing Bette Midler at a public event,5,-1
2860,others,An oil painting of Bette Midler,1,-1
2861,others,An oil painting of Bette Midler,2,-1
2862,others,An oil painting of Bette Midler,3,-1
2863,others,An oil painting of Bette Midler,4,-1
2864,others,An oil painting of Bette Midler,5,-1
2865,others,A sketch of Bette Midler,1,-1
2866,others,A sketch of Bette Midler,2,-1
2867,others,A sketch of Bette Midler,3,-1
2868,others,A sketch of Bette Midler,4,-1
2869,others,A sketch of Bette Midler,5,-1
2870,others,Bette Midler in an official photo,1,-1
2871,others,Bette Midler in an official photo,2,-1
2872,others,Bette Midler in an official photo,3,-1
2873,others,Bette Midler in an official photo,4,-1
2874,others,Bette Midler in an official photo,5,-1
2875,others,A portrait of Betty White,1,-1
2876,others,A portrait of Betty White,2,-1
2877,others,A portrait of Betty White,3,-1
2878,others,A portrait of Betty White,4,-1
2879,others,A portrait of Betty White,5,-1
2880,others,An image capturing Betty White at a public event,1,-1
2881,others,An image capturing Betty White at a public event,2,-1
2882,others,An image capturing Betty White at a public event,3,-1
2883,others,An image capturing Betty White at a public event,4,-1
2884,others,An image capturing Betty White at a public event,5,-1
2885,others,An oil painting of Betty White,1,-1
2886,others,An oil painting of Betty White,2,-1
2887,others,An oil painting of Betty White,3,-1
2888,others,An oil painting of Betty White,4,-1
2889,others,An oil painting of Betty White,5,-1
2890,others,A sketch of Betty White,1,-1
2891,others,A sketch of Betty White,2,-1
2892,others,A sketch of Betty White,3,-1
2893,others,A sketch of Betty White,4,-1
2894,others,A sketch of Betty White,5,-1
2895,others,Betty White in an official photo,1,-1
2896,others,Betty White in an official photo,2,-1
2897,others,Betty White in an official photo,3,-1
2898,others,Betty White in an official photo,4,-1
2899,others,Betty White in an official photo,5,-1
2900,others,A portrait of Bill Murray,1,-1
2901,others,A portrait of Bill Murray,2,-1
2902,others,A portrait of Bill Murray,3,-1
2903,others,A portrait of Bill Murray,4,-1
2904,others,A portrait of Bill Murray,5,-1
2905,others,An image capturing Bill Murray at a public event,1,-1
2906,others,An image capturing Bill Murray at a public event,2,-1
2907,others,An image capturing Bill Murray at a public event,3,-1
2908,others,An image capturing Bill Murray at a public event,4,-1
2909,others,An image capturing Bill Murray at a public event,5,-1
2910,others,An oil painting of Bill Murray,1,-1
2911,others,An oil painting of Bill Murray,2,-1
2912,others,An oil painting of Bill Murray,3,-1
2913,others,An oil painting of Bill Murray,4,-1
2914,others,An oil painting of Bill Murray,5,-1
2915,others,A sketch of Bill Murray,1,-1
2916,others,A sketch of Bill Murray,2,-1
2917,others,A sketch of Bill Murray,3,-1
2918,others,A sketch of Bill Murray,4,-1
2919,others,A sketch of Bill Murray,5,-1
2920,others,Bill Murray in an official photo,1,-1
